proxy,is_active,response_time_ms,status_code,anonymity,error,timestamp,source
104.21.19.48:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.891976,scraped
206.238.239.108:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.891977,scraped
172.67.172.123:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.891978,scraped
91.193.58.166:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.891979,scraped
104.24.40.46:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.891980,scraped
172.67.149.167:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.891981,scraped
23.227.38.56:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.891982,scraped
31.43.179.27:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.891982,scraped
89.116.250.117:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.891983,scraped
45.131.210.73:80,False,29,403.0,unknown,Status 403 ou tempo de resposta 29ms,2025-10-12T06:14:03.891984,scraped
185.162.231.76:80,False,35,403.0,unknown,Status 403 ou tempo de resposta 35ms,2025-10-12T06:14:03.891985,scraped
172.67.94.111:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.891986,scraped
104.21.17.178:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.891987,scraped
172.67.180.61:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.891988,scraped
104.17.58.20:80,False,16,403.0,unknown,Status 403 ou tempo de resposta 16ms,2025-10-12T06:14:03.891989,scraped
46.254.92.198:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.891989,scraped
185.18.250.85:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.891991,scraped
68.71.251.134:4145,False,166,,unknown,[Errno 104] Connection reset by peer,2025-10-12T06:14:03.891992,scraped
104.238.69.20:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.891993,scraped
197.232.36.85:41890,False,5891,,unknown,Timeout,2025-10-12T06:14:03.891994,scraped
172.67.247.82:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.891995,scraped
172.66.43.172:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.891995,scraped
170.114.45.145:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.891996,scraped
172.64.149.54:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.891997,scraped
45.131.7.111:80,False,31,403.0,unknown,Status 403 ou tempo de resposta 31ms,2025-10-12T06:14:03.891998,scraped
45.159.216.152:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.891999,scraped
185.162.228.93:80,False,28,403.0,unknown,Status 403 ou tempo de resposta 28ms,2025-10-12T06:14:03.892000,scraped
164.38.155.19:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892001,scraped
5.10.244.118:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.892001,scraped
185.193.29.85:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892002,scraped
194.152.44.178:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892003,scraped
45.131.6.108:80,False,24,403.0,unknown,Status 403 ou tempo de resposta 24ms,2025-10-12T06:14:03.892004,scraped
91.193.58.69:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892005,scraped
104.19.55.209:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892006,scraped
104.16.51.249:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892007,scraped
185.193.31.50:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.892007,scraped
104.17.9.155:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892008,scraped
104.24.158.77:80,False,16,403.0,unknown,Status 403 ou tempo de resposta 16ms,2025-10-12T06:14:03.892009,scraped
76.164.202.90:443,False,167,,unknown,"Cannot connect to host 76.164.202.90:443 ssl:default [Connect call failed ('76.164.202.90', 443)]",2025-10-12T06:14:03.892010,scraped
104.18.209.49:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892011,scraped
185.162.228.151:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892012,scraped
170.114.46.221:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892013,scraped
168.245.197.146:80,False,5888,,unknown,Timeout,2025-10-12T06:14:03.892014,scraped
45.131.211.114:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892015,scraped
104.17.157.251:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.892015,scraped
104.254.140.212:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.892016,scraped
172.67.165.59:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.892017,scraped
104.16.236.122:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.892018,scraped
141.101.121.123:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.892019,scraped
199.68.156.33:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892020,scraped
104.18.100.146:80,False,25,403.0,unknown,Status 403 ou tempo de resposta 25ms,2025-10-12T06:14:03.892021,scraped
103.160.204.173:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892021,scraped
45.85.119.160:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.892022,scraped
104.16.37.157:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.892023,scraped
82.23.206.164:5970,False,273,407.0,unknown,Status 407 ou tempo de resposta 273ms,2025-10-12T06:14:03.892024,scraped
104.24.254.249:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892025,scraped
141.101.123.13:80,False,25,403.0,unknown,Status 403 ou tempo de resposta 25ms,2025-10-12T06:14:03.892026,scraped
104.21.22.220:80,False,37,403.0,unknown,Status 403 ou tempo de resposta 37ms,2025-10-12T06:14:03.892027,scraped
104.18.183.112:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892027,scraped
103.120.222.201:8070,False,5887,,unknown,Timeout,2025-10-12T06:14:03.892029,scraped
185.162.229.230:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892029,scraped
198.41.201.25:80,False,33,403.0,unknown,Status 403 ou tempo de resposta 33ms,2025-10-12T06:14:03.892030,scraped
104.17.217.26:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.892031,scraped
69.84.182.140:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892032,scraped
198.41.202.129:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.892033,scraped
104.17.44.65:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892034,scraped
104.21.65.16:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892035,scraped
164.38.155.12:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892036,scraped
104.18.85.47:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.892037,scraped
172.67.169.164:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892038,scraped
141.193.213.84:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.892039,scraped
198.105.111.177:6855,False,335,407.0,unknown,Status 407 ou tempo de resposta 335ms,2025-10-12T06:14:03.892040,scraped
23.227.39.112:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892040,scraped
45.131.208.213:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892042,scraped
172.67.188.38:80,False,27,403.0,unknown,Status 403 ou tempo de resposta 27ms,2025-10-12T06:14:03.892043,scraped
198.41.217.138:80,False,24,403.0,unknown,Status 403 ou tempo de resposta 24ms,2025-10-12T06:14:03.892044,scraped
198.41.207.46:80,False,39,403.0,unknown,Status 403 ou tempo de resposta 39ms,2025-10-12T06:14:03.892044,scraped
185.148.107.116:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892045,scraped
104.16.241.52:80,False,46,403.0,unknown,Status 403 ou tempo de resposta 46ms,2025-10-12T06:14:03.892046,scraped
185.226.204.138:5691,False,315,407.0,unknown,Status 407 ou tempo de resposta 315ms,2025-10-12T06:14:03.892047,scraped
185.148.107.165:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892048,scraped
172.67.170.75:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892049,scraped
141.101.123.168:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892049,scraped
31.43.179.2:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892050,scraped
45.12.30.81:80,False,32,403.0,unknown,Status 403 ou tempo de resposta 32ms,2025-10-12T06:14:03.892052,scraped
45.131.6.157:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892052,scraped
45.12.30.33:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.892053,scraped
104.24.245.90:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892054,scraped
181.115.75.102:5678,False,5897,,unknown,Timeout,2025-10-12T06:14:03.892055,scraped
46.254.92.103:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.892056,scraped
172.67.70.177:80,False,23,403.0,unknown,Status 403 ou tempo de resposta 23ms,2025-10-12T06:14:03.892057,scraped
47.91.89.3:8081,True,2362,200.0,elite,,2025-10-12T06:14:03.892057,scraped
206.238.238.93:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892058,scraped
185.193.29.38:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892059,scraped
104.25.185.53:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892060,scraped
185.170.166.36:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.892061,scraped
154.194.12.221:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.892062,scraped
198.41.206.73:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.892062,scraped
172.67.166.113:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892063,scraped
184.168.47.129:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892064,scraped
184.168.47.25:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.892065,scraped
185.170.166.233:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892065,scraped
172.67.70.107:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.892066,scraped
8.215.15.163:8080,True,2472,200.0,elite,,2025-10-12T06:14:03.892067,scraped
45.159.216.250:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892068,scraped
104.25.0.56:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892069,scraped
104.25.124.26:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892070,scraped
23.227.39.22:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892070,scraped
45.131.4.42:80,False,23,403.0,unknown,Status 403 ou tempo de resposta 23ms,2025-10-12T06:14:03.892071,scraped
188.42.89.84:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892072,scraped
185.162.229.131:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892073,scraped
185.146.173.233:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892074,scraped
104.17.195.163:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892075,scraped
108.162.194.14:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892076,scraped
104.17.112.66:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892077,scraped
45.131.6.203:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892077,scraped
170.114.45.237:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892078,scraped
45.131.210.39:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892079,scraped
172.67.171.224:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.892080,scraped
188.114.96.137:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.892081,scraped
185.162.229.234:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892081,scraped
23.227.39.249:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892082,scraped
172.67.70.101:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892083,scraped
141.101.121.233:80,False,34,403.0,unknown,Status 403 ou tempo de resposta 34ms,2025-10-12T06:14:03.892084,scraped
139.144.180.43:80,False,5893,,unknown,Timeout,2025-10-12T06:14:03.892085,scraped
46.254.92.13:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.892086,scraped
45.131.211.122:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892087,scraped
104.27.4.21:80,False,25,403.0,unknown,Status 403 ou tempo de resposta 25ms,2025-10-12T06:14:03.892088,scraped
104.18.181.216:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892089,scraped
104.16.1.1:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892090,scraped
108.162.193.78:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892091,scraped
104.21.221.238:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892092,scraped
45.80.111.194:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892093,scraped
198.244.165.193:3128,False,5892,,unknown,Timeout,2025-10-12T06:14:03.892094,scraped
185.148.107.137:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892095,scraped
198.41.217.36:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.892096,scraped
172.67.254.137:80,False,16,403.0,unknown,Status 403 ou tempo de resposta 16ms,2025-10-12T06:14:03.892097,scraped
172.64.42.3:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892097,scraped
104.16.93.55:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.892098,scraped
160.123.255.98:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.892099,scraped
162.159.242.223:80,False,61,403.0,unknown,Status 403 ou tempo de resposta 61ms,2025-10-12T06:14:03.892100,scraped
104.18.88.119:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.892101,scraped
172.64.144.116:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892102,scraped
194.152.44.193:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892103,scraped
5.10.245.170:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892103,scraped
104.16.194.171:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892104,scraped
173.245.49.161:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892105,scraped
104.16.0.107:80,False,30,403.0,unknown,Status 403 ou tempo de resposta 30ms,2025-10-12T06:14:03.892106,scraped
185.170.166.73:80,False,25,403.0,unknown,Status 403 ou tempo de resposta 25ms,2025-10-12T06:14:03.892107,scraped
154.194.12.8:80,False,25,403.0,unknown,Status 403 ou tempo de resposta 25ms,2025-10-12T06:14:03.892108,scraped
45.131.6.217:80,False,16,403.0,unknown,Status 403 ou tempo de resposta 16ms,2025-10-12T06:14:03.892108,scraped
62.72.166.81:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.892109,scraped
104.238.70.80:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892110,scraped
104.16.0.241:80,False,25,403.0,unknown,Status 403 ou tempo de resposta 25ms,2025-10-12T06:14:03.892111,scraped
104.18.92.188:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.892112,scraped
131.0.226.198:9898,False,5890,,unknown,Timeout,2025-10-12T06:14:03.892112,scraped
154.194.12.52:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.892113,scraped
199.34.229.15:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.892114,scraped
66.235.200.85:80,False,34,403.0,unknown,Status 403 ou tempo de resposta 34ms,2025-10-12T06:14:03.892115,scraped
172.67.198.67:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.892116,scraped
172.67.70.234:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892117,scraped
45.80.108.118:80,False,32,403.0,unknown,Status 403 ou tempo de resposta 32ms,2025-10-12T06:14:03.892118,scraped
185.221.160.243:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892119,scraped
154.194.12.218:80,False,24,403.0,unknown,Status 403 ou tempo de resposta 24ms,2025-10-12T06:14:03.892120,scraped
104.19.201.69:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892121,scraped
172.67.136.60:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.892121,scraped
104.18.12.95:80,False,24,403.0,unknown,Status 403 ou tempo de resposta 24ms,2025-10-12T06:14:03.892122,scraped
103.151.41.7:80,False,66,,unknown,"Cannot connect to host 103.151.41.7:80 ssl:default [Connect call failed ('103.151.41.7', 80)]",2025-10-12T06:14:03.892123,scraped
199.34.230.184:80,False,23,403.0,unknown,Status 403 ou tempo de resposta 23ms,2025-10-12T06:14:03.892124,scraped
170.114.46.73:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892125,scraped
69.84.182.142:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892126,scraped
104.17.99.168:80,False,27,403.0,unknown,Status 403 ou tempo de resposta 27ms,2025-10-12T06:14:03.892127,scraped
104.17.191.247:80,False,25,403.0,unknown,Status 403 ou tempo de resposta 25ms,2025-10-12T06:14:03.892128,scraped
172.67.216.128:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892129,scraped
172.64.33.54:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892130,scraped
104.20.48.181:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892131,scraped
185.162.229.182:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.892131,scraped
104.16.109.161:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892132,scraped
198.177.57.98:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.892133,scraped
154.194.12.112:80,False,31,403.0,unknown,Status 403 ou tempo de resposta 31ms,2025-10-12T06:14:03.892134,scraped
188.114.99.228:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892135,scraped
172.64.144.252:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892136,scraped
172.64.33.85:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.892137,scraped
155.254.38.77:5753,False,384,407.0,unknown,Status 407 ou tempo de resposta 384ms,2025-10-12T06:14:03.892137,scraped
185.18.250.39:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892139,scraped
104.27.6.104:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892139,scraped
172.67.201.19:80,False,27,403.0,unknown,Status 403 ou tempo de resposta 27ms,2025-10-12T06:14:03.892140,scraped
198.46.246.136:6760,False,242,407.0,unknown,Status 407 ou tempo de resposta 242ms,2025-10-12T06:14:03.892141,scraped
104.21.31.134:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892142,scraped
14.29.236.128:7897,True,3755,200.0,elite,,2025-10-12T06:14:03.892143,scraped
104.16.243.100:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.892144,scraped
103.160.204.223:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892145,scraped
45.67.215.77:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892145,scraped
45.8.211.85:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.892146,scraped
46.254.92.86:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892147,scraped
185.18.250.197:80,False,23,403.0,unknown,Status 403 ou tempo de resposta 23ms,2025-10-12T06:14:03.892148,scraped
52.47.137.181:80,False,5895,,unknown,Timeout,2025-10-12T06:14:03.892149,scraped
104.17.224.221:80,False,23,403.0,unknown,Status 403 ou tempo de resposta 23ms,2025-10-12T06:14:03.892150,scraped
45.85.118.68:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892151,scraped
104.25.1.72:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892152,scraped
104.25.1.155:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892152,scraped
104.17.225.180:80,False,24,403.0,unknown,Status 403 ou tempo de resposta 24ms,2025-10-12T06:14:03.892153,scraped
69.84.182.60:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892154,scraped
172.67.213.81:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.892155,scraped
206.238.237.248:80,False,5894,,unknown,Timeout,2025-10-12T06:14:03.892156,scraped
194.53.53.57:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892157,scraped
181.214.1.36:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.892158,scraped
104.21.22.13:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.892158,scraped
172.67.244.68:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.892159,scraped
203.77.239.219:50574,False,5893,,unknown,Timeout,2025-10-12T06:14:03.892160,scraped
104.18.6.53:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892161,scraped
185.162.230.173:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892162,scraped
45.131.209.174:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892163,scraped
141.193.213.27:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892164,scraped
173.245.49.96:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892164,scraped
38.253.88.242:999,False,5893,,unknown,Timeout,2025-10-12T06:14:03.892165,scraped
104.17.24.32:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.892166,scraped
195.85.23.90:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892167,scraped
185.176.24.255:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892168,scraped
23.227.39.28:80,False,26,403.0,unknown,Status 403 ou tempo de resposta 26ms,2025-10-12T06:14:03.892168,scraped
39.102.214.152:9999,True,2356,200.0,elite,,2025-10-12T06:14:03.892169,scraped
45.159.219.96:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.892170,scraped
170.114.45.136:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892172,scraped
104.24.175.189:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892172,scraped
159.112.235.6:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.892173,scraped
45.12.31.248:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.892174,scraped
172.67.180.209:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.892175,scraped
206.238.236.240:80,False,5892,,unknown,Timeout,2025-10-12T06:14:03.892176,scraped
85.30.219.207:8080,False,5892,,unknown,Timeout,2025-10-12T06:14:03.892177,scraped
104.27.2.209:80,False,25,403.0,unknown,Status 403 ou tempo de resposta 25ms,2025-10-12T06:14:03.892178,scraped
209.46.30.50:80,False,25,403.0,unknown,Status 403 ou tempo de resposta 25ms,2025-10-12T06:14:03.892179,scraped
173.245.49.61:80,False,26,403.0,unknown,Status 403 ou tempo de resposta 26ms,2025-10-12T06:14:03.892179,scraped
